,ID,Title,Japanese,English,Synopsis,Type,Episodes,Status,Start_Aired,End_Aired,Producers,Licensors,Studios,Source,Genres,Themes,Demographics,Duration_Minutes,Rating,Score,Scored_Users,Ranked,Popularity,Members,Favorites,year
17285,20227,Yocchan no Biidama,よっちゃんのビー玉,Unknown,Based on the picture book by Kodama Tatsuharu.,Special,1.0,Finished Airing,1999,Not Available,Unknown,Unknown,Unknown,Unknown,Drama,Historical,Unknown,58.0,G - All Ages,,,163902.0,17310,213,0,1999.0
18203,35495,Robinson Crusoe: Mujintou no Bouken,ロビンソンクルーソー 無人島の冒険,Unknown,A Gakken version of the Robinson Crusoe.,Special,1.0,Finished Airing,2000,Not Available,Gakken,Unknown,Unknown,Book,"Adventure, Drama",Unknown,Unknown,39.0,G - All Ages,,,145642.0,18229,160,0,2000.0
17487,35496,Yuurei Yashiki,幽霊屋敷,Unknown,"An American ambassador and his family move into an old castle. They learn from the help that Simon, a man suffering for 300 years due to a heavy sin he committed, resides in the castle. The Americans are quite lighthearted and unfazed by the situation. The father gives the ghost a gift, the boys pillow fight and play tricks on him, and the daughter Virginia is kind and forgiving with him. The ghost is quite surprised because he's used to haunting and people hating him.",Special,1.0,Finished Airing,2000,Not Available,Gakken,Unknown,Unknown,Original,Horror,Unknown,Unknown,21.0,G - All Ages,,,165082.0,17512,202,0,2000.0
11908,23595,Seihou Tenshi Angel Links: Meifon no Special Kaisetsu Corner,美鳳のすぺしゃる解説コーナー,Unknown,Meifon (and Taffei) talk about the space ships and equipment the Angel Links organization uses to carry out its mission.,Special,1.0,Finished Airing,2000,Not Available,Bandai Visual,Unknown,Sunrise,Unknown,"Comedy, Sci-Fi",Space,Unknown,6.0,PG-13 - Teens 13 or older,5.521,218.0,110442.0,11921,1002,0,2000.0
9969,11717,Hoshi no Kirby: Pilot,星のカービィ パイロット版,Unknown,"Pilot episode for Kirby: Right Back At Ya!

The episode begins with a mysterious pink creature, Kirby, crash landing his starship on a foreign planet, Popstar. ",Special,1.0,Finished Airing,2000,Not Available,CBC Television,Unknown,Unknown,Game,"Adventure, Comedy, Fantasy",Parody,Unknown,4.0,G - All Ages,5.621,1018.0,106892.0,9980,2087,4,2000.0
21323,46048,Liang Liang Kan Hai,亮亮看海,Unknown,Unknown,Special,1.0,Finished Airing,2000,Not Available,Unknown,Unknown,Unknown,Unknown,Fantasy,Unknown,Kids,22.0,PG - Children,,,195392.0,21355,22,0,2000.0
19092,48673,SMAP 2000 Concert Anime,SMAPコンサート アニメ,Unknown,A short animated feature by Takeshi Koike for SMAP's 2000 concert.,Special,1.0,Finished Airing,2000,Not Available,Unknown,Unknown,Unknown,Original,"Action, Sci-Fi",Unknown,Unknown,3.0,G - All Ages,,,151382.0,19118,101,0,2000.0
7997,5624,Biohazard 4D-Executer,BIOHAZARD 4D-EXECUTER,Resident Evil 4D Executor,"Biohazard 4D Executor was a 20 minute CG movie that people in Japan could see in a special theater. 

Though the CG was primitive, (the rendering and models aren’t much better than that seen in Resident Evil 2, it’s certainly not on par with Resident Evil 3) it told the story enough. Below is a summary of the events within the 20 minute movie. 

The story focuses on an elite unit of 5 UBCS members, sent into Raccoon City to try and rescue Dr. Cameron. An Umbrella scientist lost in all the confusion. The UBCS team, consisting of members Rodrigo, Roger, Klaus, Ed and Norman, have a GPS device used to track down Dr. Cameron’s last known location, which is near a large food factory. 

Upon entering the factory they are attacked by a large creature, a sort of hybrid between a Tyrant and the more evolved forms of Nemesis. 

(Source: rehorror.net) ",Special,1.0,Finished Airing,2000,Not Available,Capcom,Unknown,Unknown,Game,"Action, Adventure, Horror",Military,Unknown,20.0,R - 17+ (violence & profanity),5.421,2295.0,113682.0,8005,4328,2,2000.0
14338,23585,Haha wo Tazunete Sanzenri Specials,世界名作劇場・完結版 母をたずねて三千里,Unknown,A summary of the Haha wo Tazunete Sanzenri full series aired as a TV specials.,Special,2.0,Finished Airing,2001,Not Available,Unknown,Unknown,Nippon Animation,Unknown,"Adventure, Drama, Slice of Life",Unknown,Unknown,45.0,G - All Ages,,,181892.0,14359,444,0,2001.0
10359,3849,The SoulTaker: Tamashii-gari - Komugi Daisakusen,The SoulTaker 〜魂狩〜 小麦大作戦,Unknown,SoulTaker DVD specials featuring Komugi. ,Special,3.0,Finished Airing,2001,Not Available,Unknown,Unknown,Tatsunoko Production,Original,Comedy,Unknown,Unknown,4.0,PG-13 - Teens 13 or older,5.771,595.0,100862.0,10371,1819,0,2001.0
15357,24681,Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone Specials,世界名作劇場・完結版 家族ロビンソン漂流記 ふしぎな島のフローネ,Unknown,A summary of the Kazoku Robinson Hyouryuuki: Fushigi na Shima no Flone full series aired as a TV specials.,Special,2.0,Finished Airing,2001,Not Available,Unknown,Unknown,Nippon Animation,Novel,"Adventure, Drama, Slice of Life",Historical,Unknown,45.0,G - All Ages,,,190982.0,15380,345,0,2001.0
13831,25971,Angel (Special),Angel,Unknown,A man in a prison dreams of being an angel.,Special,1.0,Finished Airing,2001,Not Available,Unknown,Unknown,RG Animation Studios,Original,Avant Garde,Unknown,Unknown,6.0,G - All Ages,5.261,216.0,118362.0,13851,521,2,2001.0
14848,23739,Peter Pan no Bouken Specials,世界名作劇場・完結版 ピーターパンの冒険,Unknown,A summary of the full series aired as a TV specials.,Special,2.0,Finished Airing,2001,Not Available,Fuji TV,Unknown,Nippon Animation,Unknown,"Adventure, Fantasy",Unknown,Unknown,45.0,G - All Ages,,,142682.0,14872,390,1,2001.0
8187,10263,Sonic X Pilot,ソニック X,Unknown,"The original pilot videos for Sonic X.

An English promotional without humans, and a Japanese closer to the final.",Special,2.0,Finished Airing,2001,2003,Unknown,Discotek Media,TMS Entertainment,Game,"Adventure, Comedy, Sci-Fi",Mecha,"Kids, Shounen",3.0,G - All Ages,6.081,2042.0,86292.0,8194,4041,12,2001.0
13104,15607,Ai no Wakakusa Monogatari Specials,愛の若草物語,Unknown,A summary of the Ai no Wakakusa Monogatari full series aired as a TV special in 2001. ,Special,2.0,Finished Airing,2001,Not Available,BS Fuji,Unknown,Nippon Animation,Unknown,"Drama, Slice of Life",Historical,Unknown,45.0,G - All Ages,6.211,172.0,79782.0,13117,666,0,2001.0
12236,23581,Romeo no Aoi Sora Specials,世界名作劇場・完結版 ロミオの青い空,Unknown,A summary of the Romeo no Aoi Sora full series aired as a TV specials.,Special,2.0,Finished Airing,2001,Not Available,Unknown,Unknown,Nippon Animation,Novel,"Adventure, Drama, Slice of Life",Historical,Unknown,45.0,G - All Ages,6.291,219.0,75362.0,12249,897,0,2001.0
12712,5472,Kokoro Toshokan: Communication Clips,ココロ図書館 - コミュニケーションは切る,Unknown,"A small collection of various clips from throughout the series, separted by 3 second segments with titles like ""Kokoro's Cute"" coupled with a quick clip of some mech anime.

(Source: ANN)",Special,1.0,Finished Airing,2002,Not Available,Unknown,Unknown,Unknown,Manga,"Comedy, Drama, Slice of Life",Workplace,Unknown,5.0,G - All Ages,5.681,271.0,104542.0,12726,760,0,2002.0
12068,10262,Gag Manga Biyori: Jump Festa 2002 Special,ギャグマンガ日和ジャンプフェスタ2002版,Unknown,"When Saki, an up and coming idol, holds an autograph session and not a single soul turns up, her hapless editor is at a loss as to what to do. In his infinite wisdom the young man decides that threatening a nearby elementary school kid is then best way to go! However, when that fails it seems that his only choice is to hold an autograph showdown between Saki and the psychotic idol wannabe, Bururu. Then, when a reckless teenager makes a bungled attempt to summon Satan, he and his friends must try and send the devil back to the underworld, but with their attempts just making him all the more infuriated will they emerge from the experience unscathed?

(Source: Anime-Planet)",Special,1.0,Finished Airing,2002,Not Available,DAX Production,Unknown,Unknown,Manga,Comedy,Unknown,Unknown,12.0,PG-13 - Teens 13 or older,6.261,437.0,77482.0,12081,945,0,2002.0
12858,7164,Catman Specials,キャットマン,Unknown,DVD Specials of Catman.,Special,4.0,Finished Airing,2002,"Oct 31, 2008",Fuji TV,Unknown,Unknown,Unknown,"Comedy, Fantasy, Slice of Life",Anthropomorphic,Unknown,5.0,PG-13 - Teens 13 or older,5.881,327.0,96422.0,12872,727,0,2002.0
8510,7579,Happy☆Lesson: Hoka Hoka★Kanna to Futari Kiri,HAPPY☆LESSON ホカホカ★カンナと二人きり,Unknown,"Special episode.

Kanna strikes back with her plan to capture Chitose, this time getting rid off all the obstacles (mothers, sisters, Fumitsuki) - sending them off on trip to hot springs. Now, what will happen to Chitose when he is alone in home with Kanna?",Special,1.0,Finished Airing,2002,Not Available,KSS,Unknown,Unknown,Manga,"Comedy, Romance",Harem,Unknown,25.0,G - All Ages,6.601,1426.0,58052.0,8519,3567,0,2002.0
5802,6154,Saint Seiya: Meiou Hades Juuni Kyuu-hen - Yomigaerishi Gold Saint-tachi no Shinwa,冥王ハーデス十二宮編 よみがえりし黄金聖闘士たちの神話,Saint Seiya The Hades Chapter - Recaps,"Is a summary of the Saga Hades Sanctuary from the perspective of the golden knights resurrected, especially Shura, Camus and Saga.",Special,2.0,Finished Airing,2003,Not Available,Unknown,Unknown,Toei Animation,Unknown,"Adventure, Sci-Fi",Unknown,young boy,54.0,PG-13 - Teens 13 or older,7.681,4430.0,11542.0,5807,9580,17,2003.0
13868,25973,I Love Picnic,I Love Picnic,Unknown,The original short that kicked off the Backkom franchise.,Special,1.0,Finished Airing,2003,Not Available,Unknown,Unknown,RG Animation Studios,Original,Comedy,Unknown,Kids,4.0,G - All Ages,5.321,258.0,117002.0,13888,516,0,2003.0
6373,2290,Superflat Monogram,すーぱーふらっと・ものぐらむ,Unknown,"Murakami made this movie in cooperation with Louis Vuitton, the handbag producer. It is more a commercial for Louis Vuitton than it is an anime movie, however the animation is quite special. ",Special,1.0,Finished Airing,2003,Not Available,Unknown,Unknown,Toei Animation,Original,"Adventure, Fantasy",Unknown,Unknown,5.0,G - All Ages,6.461,4242.0,66352.0,6379,7669,4,2003.0
13875,25975,I Love Sky,I Love Sky,Unknown,"The original short that the first episode of the Backkom the TV series uses its material from. The short is composed of two parts, Backkom skydiving into cow poop and Backkom skydiving into cactuses.  ",Special,1.0,Finished Airing,2004,Not Available,Unknown,Unknown,RG Animation Studios,Original,Comedy,Unknown,Kids,4.0,G - All Ages,5.411,286.0,114212.0,13895,514,0,2004.0
13639,9421,SmaSTATION-3 SMAnime,SmaSTATION-3 スマアニメ,Unknown,"Three shorts directed by Takeshi Koike for SMAP, an animation corner in the SmaSTATION!! variety program.",Special,3.0,Finished Airing,2004,Not Available,Unknown,Unknown,Unknown,Original,"Action, Comedy",Unknown,Unknown,2.0,R - 17+ (violence & profanity),6.381,195.0,70912.0,13657,554,0,2004.0
16173,25979,Sheep in the Island,Sheep in the Island,Unknown,A boat sinks leaving a sheep and a duck-dinosaur-fish hybrid stranded on an island.,Special,2.0,Finished Airing,2004,Not Available,Unknown,Unknown,RG Animation Studios,Original,Comedy,Unknown,Unknown,9.0,G - All Ages,5.221,115.0,119432.0,16198,285,1,2004.0
11346,41068,Texhnolyze: Revisit,Unknown,Unknown,Recap of Texhnolyze included on the DVD.,Special,1.0,Finished Airing,2004,Not Available,Unknown,Unknown,Unknown,Original,Sci-Fi,Unknown,Unknown,35.0,R+ - Mild Nudity,5.871,238.0,96982.0,11358,1243,1,2004.0
14900,31644,Deniroo's Circus,Deniroo's Circus,Deniroo's Circus,Unknown,Special,1.0,Finished Airing,2004,Not Available,KOO-KI,Unknown,Unknown,Original,Comedy,Unknown,Unknown,1.0,G - All Ages,4.851,225.0,125942.0,14923,385,0,2004.0
10360,2485,Doku Tenshi no Shippo,毒天使のしっぽ,Unknown,Tenshi no Shippo omake.,Special,4.0,Finished Airing,2005,"Feb 26, 2005",Unknown,Unknown,Tokyo Kids,Unknown,"Comedy, Fantasy, Romance",Unknown,Unknown,9.0,PG-13 - Teens 13 or older,6.311,641.0,74402.0,10372,1818,2,2005.0
17951,37420,Mori no Kokoro-Koro,森のココロコロ,Unknown,"An animated commercial for Aska Corporation Inc., an additive-free cosmetics and health food company. The commercial features their Kokoro-Koro mascot, a forest spirit, embodying the innocent heart of mankind.",Special,1.0,Finished Airing,2005,Not Available,Trash Studio,Unknown,Unknown,Original,Fantasy,Unknown,Unknown,29.0,G - All Ages,,,135942.0,17977,173,0,2005.0
5905,7471,Detective Conan Movie 09: Promo Special,名探偵コナン 水平線上の陰謀,Unknown,A promotional preview summary of the events in Detective Conan Movie 09: Strategy Above the Depths. Aired before the movie.,Special,1.0,Finished Airing,2005,Not Available,Unknown,Unknown,TMS Entertainment,Unknown,"Adventure, Comedy, Mystery",Detective,young boy,23.0,PG-13 - Teens 13 or older,7.601,3728.0,13482.0,5910,9205,2,2005.0
6819,6418,Eyeshield 21: Jump Festa 2005 Special,アイシールド21ジャンプフェスタ 2005,Unknown,A brief OVA about the Devil Bats training on an island. ,Special,1.0,Finished Airing,2005,Not Available,Unknown,Unknown,Gallop,Manga,Sports,Team Sports,young boy,11.0,PG-13 - Teens 13 or older,6.721,2679.0,51872.0,6825,6425,4,2005.0
14002,34721,Samuroid Zero,SAMUROID ZERO,Unknown,"This is a pilot movie for a Polygon Picutres Inc. original project, a full CG SF action samurai drama movie originally announced at the 2005 Tokyo International Anime Fair. The project was scrapped and only the pilot remains. ",Special,1.0,Finished Airing,2005,Not Available,Unknown,Unknown,Polygon Pictures,Original,Action,Samurai,Unknown,2.0,PG-13 - Teens 13 or older,4.651,276.0,128182.0,14022,492,0,2005.0
17134,31643,Mr. Deniroo in Henteko Mushi,Mr.Deniroo IN HENTEKO MUSHI,Mr. Deniroo in Henteko Mushi,Unknown,Special,1.0,Finished Airing,2006,Not Available,KOO-KI,Unknown,Unknown,Original,"Comedy, Slice of Life",Unknown,Kids,8.0,G - All Ages,,,136242.0,17158,221,1,2006.0
12238,1993,Hanoka Recap,HANOKA～葉ノ香～,Unknown,Recap episode.,Special,1.0,Finished Airing,2006,Not Available,RAMS,Unknown,Unknown,Original,Sci-Fi,Unknown,Unknown,10.0,PG-13 - Teens 13 or older,4.271,480.0,129932.0,12250,894,0,2006.0
17901,37419,Kyushu Love Milk Club,九州Love Milk Club,Kyushu Love Milk Club,"Animated commercials for Kyushu Love Milk Club, a Kyushu raw milk sales agricultural cooperative federation, that connects small time dairy farmers into a collective to sell their region brand of milk. ",Special,3.0,Finished Airing,2006,Not Available,Trash Studio,Unknown,Unknown,Original,Slice of Life,Unknown,Unknown,15.0,G - All Ages,,,194712.0,17927,176,1,2006.0
13457,31513,Aoki Seimei Hoken,青木生命保険CM,Unknown,TV commercial of Aoki life insurance company.,Special,1.0,Finished Airing,2006,Not Available,Unknown,Unknown,Unknown,Other,Comedy,Unknown,Unknown,1.0,G - All Ages,4.781,347.0,126832.0,13474,591,1,2006.0
12612,30214,A Smart Experiment,A smart experiment,Unknown,"Bonus short included on the ""Atsushi Wada Works 2002-2010"" DVD.",Special,1.0,Finished Airing,2006,Not Available,Unknown,Unknown,Unknown,Original,Avant Garde,Unknown,Unknown,3.0,G - All Ages,4.201,379.0,130072.0,12626,790,1,2006.0
14019,25977,Contact 2,Contact 2,Unknown,A Backkom short about him meeting an alien that aired between the 1st and 2nd season.,Special,1.0,Finished Airing,2006,Not Available,Unknown,Unknown,RG Animation Studios,Original,"Comedy, Sci-Fi",Unknown,Kids,3.0,G - All Ages,5.271,255.0,118232.0,14039,490,0,2006.0
14224,29933,MTV Japan Station ID,MTV Japan Station ID,Unknown,Short animations by Shunsuke Saito made for Japanese MTV channel.,Special,2.0,Finished Airing,2006,2007,Unknown,Unknown,Unknown,Unknown,Unknown,Music,Unknown,26.0,PG-13 - Teens 13 or older,4.961,260.0,124472.0,14245,458,0,2006.0
